,pageid,YAKE_keywords
2741,11362688,"[('Street Bridge', 0.0014303221649062969), ('Central Pacific', 0.002350962573436103), ('Pacific Railroad', 0.002739776589809018), ('Sacramento', 0.002743371885063177), ('West Sacramento', 0.0028085832480184477), ('Pacific', 0.003976198803503091), ('Southern Pacific', 0.0044747661174033325), ('Union Pacific', 0.004833466330592598), ('Street', 0.005450784277742393), ('Bridge', 0.005852070162339028)]"
2742,10633936,"[('Gebäude', 0.003405770032503174), ('Büyükkale', 0.004583127779648045), ('Meter', 0.004895263198611604), ('Mauer', 0.006760408765224449), ('Metern', 0.006962201198059508), ('Haus', 0.007548174192803792), ('Bereich', 0.00756854348811195), ('Burghof', 0.009895731838899309), ('Oberen Burghof', 0.010340493557158843), ('Chr', 0.011247381832374623)]"
2743,8452300,"[('Drucke', 0.0008210256514377442), ('Takenouchi Magohachi', 0.0009072526831953306), ('Tōkaidō gojūsan', 0.0010683137005328784), ('Tōkaidō', 0.0013333456570412214), ('Serie', 0.0014340911423190114), ('Stationen', 0.0023016592317847075), ('gojūsan tsugi', 0.002782648122924786), ('Hiroshiges Serie', 0.002948319541231557), ('Hiroshige', 0.0030814346112994053), ('Verleger', 0.003300854722565575)]"
2744,9678857,"[('ibn Karrām', 0.0002855687557044272), ('Muhammad ibn', 0.0003667986878946727), ('Karrāmiten', 0.00048035572753534015), ('ibn', 0.00048398444875718605), ('Ibn Karrāms', 0.0005931043387707334), ('Abū', 0.0012523643995065196), ('Karrāmīya', 0.0018129045180979467), ('Abū ʿAbdallāh', 0.0026542419856489165), ('Abū Tammām', 0.0026997754742247443), ('Ibrāhīm ibn', 0.002807700673872085)]"
2745,8145609,"[('Tynset', 0.0016488934452111015), ('Wolfgang Hildesheimer', 0.002927157697984566), ('Hildesheimer', 0.004232508850271567), ('Erzähler', 0.0045409232125865895), ('Hildesheimers', 0.006819042036548636), ('Tynset Hildesheimer', 0.012085304433482593), ('Erzähler Gedanken', 0.01304527041200613), ('Wolfgang Hildesheimers', 0.013172209640930547), ('Masante', 0.014376376712375153), ('Hildesheimers Erzähler', 0.014704592881192016)]"
2746,320715,"[('Gabunviper', 0.0033048156598831356), ('Östliche Gabunviper', 0.0070652086705648995), ('Bitis gabonica', 0.01640343445362107), ('Giftzähne', 0.0192791259878792), ('Schlange', 0.019561198300026093), ('Bitis', 0.021443896915013756), ('Weibchen', 0.021981011040588742), ('Männchen', 0.02299214103415322), ('Art', 0.02330505250771821), ('gabonica', 0.023928198967054302)]"
2747,1158047,"[('Katzen', 0.004230649173432126), ('arterielle Thromboembolie', 0.004675588977132449), ('Thromboembolie', 0.0060020728227602495), ('arteriellen Thromboembolie', 0.017313132353560804), ('häufig', 0.02031847628862132), ('Herzerkrankung', 0.024674777164851926), ('Gerinnsels', 0.03015604365459856), ('arterielle', 0.030339725435338527), ('Behandlung', 0.031360085886512394), ('schwere Durchblutungsstörung', 0.03306569237890463)]"
2748,8481012,"[('Bucciali TAV', 0.0025918566580031667), ('Bucciali', 0.0034220679448657737), ('TAV', 0.00742605408127932), ('Automobilherstellers Bucciali', 0.009584944261858375), ('flèche d’or', 0.01223065397937216), ('Buccialis', 0.014828961094418353), ('Paul-Albert Bucciali', 0.02009751728995315), ('Marke Bucciali', 0.021203139093497934), ('Société Bucciali', 0.024476675974296813), ('Bucciali Frères', 0.026578103395209506)]"
2749,9067187,"[('Dalí', 0.0023580015400087085), ('Salvador Dalí', 0.005523553839711781), ('Dalís', 0.006081161866338248), ('Schnurrbart', 0.007722463298895588), ('Dalís Schnurrbart', 0.009547731214736371), ('New York', 0.010462911243303894), ('Halsman', 0.012066359908282928), ('Buch', 0.013273696659206198), ('Künstler', 0.013705704506036535), ('Dali', 0.015206570421297635)]"
2750,7732648,"[('Darkness Visible', 0.0005341089446844087), ('Styron', 0.0012316890136854634), ('Depression', 0.002252341917036814), ('Visible', 0.0041792047435895135), ('Darkness', 0.0041950742953032584), ('William Styron', 0.0043535574121280445), ('Styrons', 0.004789901719887912), ('The', 0.007518924010498347), ('New York', 0.008362464853175022), ('Styron Darkness', 0.010600251371816076)]"
2751,11678345,"[('Charlotte Berend', 0.0003295815675224262), ('Lovis Corinth', 0.0018144488736170621), ('Charlotte', 0.00249717184087987), ('Corinth', 0.0026080109135247697), ('Berend', 0.0029478889948326673), ('Frau Charlotte', 0.003493402401866348), ('Bild', 0.005845893687474566), ('Frau', 0.006314254643704133), ('Bild Selbstporträt', 0.006409580754650975), ('Corinths', 0.007335030694288415)]"
2752,11677895,"[('Disco Elysium', 0.0006233945474429254), ('Spiel', 0.0025142334622685492), ('Elysium', 0.003149165395287655), ('Final Cut', 0.0045871330422603525), ('Disco', 0.004877820670755909), ('Spiels', 0.0050284669245370985), ('The Final', 0.009861708148166481), ('Spieler', 0.012066288144866908), ('Kurvitz', 0.015766150682665514), ('Final', 0.019483533134101148)]"
2753,5911895,"[('Verschneite Dächer', 0.0026454502074443557), ('Caillebotte', 0.005748151769457604), ('Dächer', 0.00698984931044828), ('Gustave Caillebotte', 0.007447585478246484), ('Gemälde', 0.011756455246664231), ('Caillebottes', 0.012454328833824808), ('Gemälde Verschneite', 0.013036288855652523), ('Paris', 0.01368240034769721), ('Caillebottes Gemälde', 0.014462784528287316), ('Verschneite', 0.015391269726344888)]"
2754,10655037,"[('Bundesrepublik Deutschland', 0.003929189278313878), ('Gilbert Bécaud', 0.010323107490416603), ('Bécaud', 0.01158610626801408), ('Single Nathalie', 0.020331971931639804), ('Lied', 0.02080790829530854), ('Chansons', 0.02227516211479225), ('L’Orange', 0.02617967002814455), ('Bécauds', 0.030123876296836608), ('son maître', 0.03188537105195763), ('Chor', 0.031975682550028736)]"
2755,11484644,"[('Gewöhnlichen Bodentrichterspinne', 6.875157011270464e-05), ('Gewöhnliche Bodentrichterspinne', 0.00015828635083717352), ('Bodentrichterspinne', 0.0005669360858575776), ('Gewöhnlichen', 0.0011753721711542737), ('Spinne', 0.0019607946737771964), ('Netz', 0.0021205892149960817), ('Jungtiere', 0.0022937288930003305), ('Gewöhnliche', 0.002672724377064647), ('Art', 0.0030998270493216187), ('Männchen', 0.0040416540194293735)]"
2756,10172281,"[('Manets Spargelbündel', 0.0015981149265148291), ('Manet', 0.003203597268915181), ('Manets', 0.004508766526621365), ('Spargelbündel', 0.004614693010142233), ('Manets Stillleben', 0.005795120219372376), ('Gemälde Spargelbündel', 0.007799800427949374), ('Spargel', 0.008219534537295695), ('Bund Spargel', 0.008760865383858132), ('Edouard Manet', 0.009083537979659403), ('Bild', 0.009484399470381766)]"
2757,10816645,"[('Grünen Luchsspinne', 6.616861349606299e-05), ('Grüne Luchsspinne', 0.00041130922201689185), ('Luchsspinne', 0.0007436664664722876), ('Grünen', 0.0009179963305895961), ('Weibchen', 0.0014388990389477305), ('Männchen', 0.0017252461748734934), ('Spinne', 0.0026190480569961744), ('Art', 0.002865811282406417), ('Gattung Peucetia', 0.00330946371249022), ('Jungtiere', 0.005135277671160419)]"
2758,7487029,"[('The Great', 0.00021928540596191485), ('Great Carbuncle', 0.0003008242233828198), ('The', 0.001110276458556574), ('Hawthorne', 0.0022202509911558414), ('Great', 0.0024289965447136836), ('Story Teller', 0.002466789655229369), ('the Mountains', 0.002949359327788223), ('Nathaniel Hawthorne', 0.003066944021193438), ('The Ambitious', 0.0031904388504204683), ('Erzählung', 0.003351490987345609)]"
2759,9575909,"[('VHS', 0.006133184104641221), ('Vertebral Heart', 0.00912873599638513), ('Abkürzung VHS', 0.009276578019202968), ('Hund', 0.028119246770273734), ('Heart Score', 0.035792212541763166), ('Wirbel', 0.03694790603587892), ('Herzens', 0.03849748246717828), ('Wirbel bestimmt', 0.04048710319683292), ('Heart', 0.04108541448710911), ('Heart Scale', 0.04170570047430179)]"
2760,12356333,"[('Tiere', 0.008742569161377617), ('Art', 0.009497269514351817), ('Insel', 0.012375356263257288), ('Eigentlichen Meerschweinchen', 0.0125979880636562), ('Meerschweinchen', 0.01559899063359754), ('Arten', 0.017727766339975165), ('Gemeinen Meerschweinchen', 0.02427137614845182), ('Cavia', 0.028480803374185175), ('Gattung Cavia', 0.031398948525107453), ('Santa Catarina', 0.040625188009817174)]"
2761,10777225,"[('Ford', 0.004820065968158649), ('Hans Matthöfer', 0.005040011466954371), ('Matthöfer', 0.005891803906793344), ('Metall', 0.006300899747083148), ('Ford-Aktion', 0.01048638811648446), ('Gewerkschaft', 0.013669348155262247), ('Peter Wittemann', 0.020923534690299086), ('Kölner', 0.021496498181372344), ('Wittemann', 0.032292381452554746), ('Hans', 0.03426139269429021)]"
2762,3543584,"[('Virus', 0.0065587913632944835), ('LMoV', 0.00709622986046082), ('RNA', 0.016167625037574726), ('Infektion', 0.019005476078509578), ('Pflanze', 0.02422708694342622), ('Virusfamilie Potyviridae', 0.024232228485592335), ('TBV', 0.027403309496826123), ('Kapsid', 0.028338781709542307), ('Pflanzen', 0.02846841037483548), ('LMoV nachgewiesen', 0.029865579194214183)]"
2763,11424152,"[('Bruders Bernhard', 0.006174411382702873), ('Liudger', 0.0071590055166532735), ('Liudgers', 0.008422359431356791), ('Herzog Bernhard', 0.008914291352292198), ('älteren Bruder', 0.011561971968460255), ('Bruder Bernhard', 0.012348822765405746), ('Bernhard', 0.01291907821216551), ('Bruder', 0.012955846542807606), ('Billunger', 0.016217898286926897), ('niederdeutsch Lüder', 0.01785486917671569)]"
2764,12087096,"[('Sammlung Hirscher', 0.002666090836702821), ('Meßkirch', 0.004248510946742188), ('Sammlung', 0.005027857669995457), ('Werke', 0.005870268820927539), ('Notnamen Meister', 0.007151615660835796), ('Meisters', 0.007966026272260967), ('Meister', 0.007966026272260967), ('Staatsgalerie Stuttgart', 0.011259371668383075), ('Hirscher', 0.012652231880211215), ('Laßberg', 0.015986978069297872)]"
2765,10040120,"[('Lovis Corinth', 0.002828855523516139), ('Friedrich Corinth', 0.003915139813442181), ('Corinth', 0.004495078764235601), ('Ohm Friedrich', 0.00687907309374914), ('Porträt', 0.011115728732594256), ('Bild', 0.012985098480991856), ('Ohm', 0.01706739400728517), ('Lovis', 0.019072839893864085), ('Corinths', 0.02054893149364846), ('Wilhelmine Corinth', 0.026361895272619312)]"
2766,9202057,"[('Chilenische Mausohr', 0.0020673711795438474), ('Mausohr', 0.009043414493887117), ('Chilenische', 0.01312182979433819), ('Art', 0.014207681641249205), ('Tiere', 0.01946892818325876), ('Myotis', 0.02105142120518456), ('Chile', 0.02204761653278684), ('Fledermäuse', 0.024281395087627142), ('Braunen Großohrfledermaus', 0.0246180922847096), ('Arten', 0.029590708106846206)]"
2767,8457093,"[('Jeanne Demarsy', 0.0027930680453482986), ('Manet', 0.002948320686938684), ('Frühling', 0.0034905284529776633), ('Bild', 0.007819082094214285), ('Gemälde', 0.00893356591974098), ('Jeanne', 0.010650660567112499), ('Manets', 0.012061311901112795), ('Edouard Manet', 0.013106948547830111), ('Demarsy', 0.01463879522512942), ('Gemälde Manets', 0.021799691728568184)]"
2768,6953292,"[('Spandauer Straßenbahn', 0.0012468217760572315), ('Straßenbahn Spandau', 0.0014458999574098494), ('Stadt Spandau', 0.002030681761028957), ('Berliner Straßenbahn', 0.0023743633742577047), ('Straßenbahn', 0.0023828937172513894), ('Spandau', 0.004681714817881115), ('Spandauer', 0.0052519817568726585), ('Nonnendamm', 0.0075149778639765205), ('Stadt', 0.008034139228831949), ('Wagen', 0.008218185343335658)]"
2769,11265594,"[('Florida', 0.0018069166666900374), ('Konföderierten', 0.003288539269891603), ('The Florida', 0.004931267546501642), ('the', 0.008782004011400626), ('Februar', 0.010443720815192379), ('Olustee', 0.011801482398739911), ('Floridas', 0.011970822916821498), ('Truppen', 0.01242303756036458), ('konföderierten Truppen', 0.013079776318204641), ('Seymours', 0.014481525883276399)]"
2770,11938171,"[('Pedokomplex', 0.001015670476965244), ('Lachuti', 0.0018983846494980989), ('Obi-Mazar', 0.0019176979194801972), ('Chonako', 0.0021322017044802686), ('Böden', 0.0026256259797727533), ('Pedokomplexe', 0.005323506036271557), ('Obi Mazar', 0.005521709022917129), ('Pedokomplexes', 0.006506507377665236), ('Boden', 0.0070332330775262466), ('MIS', 0.007350702539388796)]"
2771,12378048,"[('Zürcher Bibel', 9.24256004892826e-05), ('Zürcher', 0.000665462610230473), ('Bibel', 0.0011603563279282897), ('Alten Testaments', 0.0019273029438623642), ('Zürcher Bibeln', 0.003181153167459824), ('Zwingli', 0.00373055954086867), ('Testament', 0.004158318910136727), ('Übersetzung', 0.004783262143482686), ('Zürich', 0.004985846525184675), ('Zwinglis', 0.005595839311303005)]"
2772,11072419,"[('Prairie Grove', 0.002239851311353904), ('Amerikanischen Bürgerkriegs', 0.005397297174530772), ('Blunt', 0.005418130758576858), ('Little Rock', 0.005465712739755388), ('konföderierten', 0.005768311213931059), ('Herron', 0.008774330033725311), ('Blunts', 0.009481728827509502), ('Prairie', 0.009689522346346754), ('Hindman', 0.010816616710399721), ('Grove', 0.012398028643584462)]"
2773,11165074,"[('Mechanics’ Institute', 6.25195205401076e-05), ('San Francisco', 0.00029217336428139087), ('Mechanics’', 0.0007389934512754466), ('San Franciscos', 0.0009641721021285898), ('Mechanics’ Institutes', 0.0010628318491818292), ('Institute', 0.0010923928884284816), ('Francisco Mechanics’', 0.0011718626625870704), ('San', 0.002141230984789784), ('the Mechanics’', 0.0024173156367143836), ('Francisco', 0.0031429781229830194)]"
2774,11724147,"[('Filedt Kok', 0.004507614331768739), ('Piet Filedt', 0.006470790459469088), ('Jan Mostaert', 0.007409485742148243), ('Porträt', 0.008995986033366881), ('Jan Piet', 0.010528669919554026), ('Gemälde', 0.01253172474824544), ('Rijksmuseum Amsterdam', 0.014973342843886052), ('Mostaert', 0.015099356572104686), ('Jan', 0.015488842321470372), ('Porträts', 0.0159928640593189)]"
2775,12093465,"[('Akbar-nāma', 0.002216732635173122), ('British Library', 0.002650607040349207), ('Chester Beatty', 0.0036383808745804663), ('Bilder', 0.004252008325719861), ('Beatty Library', 0.00499341754047643), ('The', 0.0051553180701892605), ('Chester-Beatty Akbar-nāma', 0.005923641899028137), ('Bild', 0.006605131981092209), ('Library', 0.007087591418377722), ('Handschrift', 0.007215552666564517)]"
2776,10175124,"[('Jakarta-Charta', 0.0007270480837560765), ('Verfassung', 0.0009313349068017946), ('islamischen', 0.003513160454086868), ('Sukarnos Dekret', 0.0037826101972144983), ('islamischen Parteien', 0.003996036309810662), ('Wörter', 0.005365764388080243), ('Präambel', 0.005533925460865999), ('Sukarno', 0.005584962205553817), ('islamischen Lagers', 0.005998096654497527), ('islamischen Lager', 0.005998096654497527)]"
2777,9834868,"[('displaystyle', 0.0025162907097090797), ('Fletcher', 0.010912217800132464), ('sum', 0.011001343765323236), ('text', 0.011016395203125667), ('Nachricht', 0.013139827357451514), ('Checksum', 0.016235898678577255), ('vorgestelltes Fehlererkennungsverfahren', 0.024095436171659216), ('Summen', 0.024468598153808228), ('Prüfwert', 0.024913513918677882), ('Algorithmus', 0.026391166126636636)]"
2778,12276418,"[('Gewöhnlichen Ameisenvagabunds', 0.000825627986358027), ('Gewöhnliche Ameisenvagabund', 0.0010165882703375376), ('Gewöhnlichen Ameisenvagabund', 0.001651255972716054), ('Gewöhnlichen Ameisenvagabunden', 0.0034789289254181766), ('Gewöhnlichen', 0.0035830097208490222), ('Spinnen', 0.003827977898564962), ('Ameisenvagabund', 0.00425218413374189), ('Gefleckte Feldspinne', 0.005142156584347244), ('Namen Gefleckte', 0.005189812290638655), ('Ameisen', 0.006396334077765376)]"
2779,12225591,"[('Rosehaugh House', 0.00041261905556415275), ('Rosehaugh', 0.0016216338531332202), ('House', 0.003812772960262605), ('George Mackenzie', 0.004047940875338554), ('Mackenzie', 0.004931183336752527), ('Anwesen', 0.005448888833162981), ('Fletcher', 0.007695122152343304), ('Avoch House', 0.008435929842131179), ('Lage', 0.009203719758064272), ('James Fletcher', 0.011252588574760712)]"
2780,11204611,"[('Euler', 0.00031478215498448596), ('displaystyle', 0.00032650909359233305), ('Eulers', 0.0007244301648958033), ('frac', 0.0008122171573869578), ('Leonhard Euler', 0.0018664326756468314), ('Eulers Arbeit', 0.0032578656930493106), ('mathrm', 0.003490026940695282), ('cos', 0.0035135864661500478), ('Eulers Formel', 0.0044714771554048936), ('Zahl', 0.004734702368419054)]"
2781,5223253,"[('Francis Quarles', 0.0012832672340752005), ('Quarles', 0.0013526203877621), ('the', 0.00530464433257468), ('and', 0.007307528257237578), ('König', 0.008258424377517417), ('Francis', 0.008864853841050662), ('Ursula Quarles', 0.010026805564387054), ('Emblemes', 0.011121062364195609), ('the Life', 0.01113238522726013), ('Werke', 0.011395595249256818)]"
2782,11318107,"[('displaystyle', 4.004417061877017e-05), ('elliptischen Kurve', 0.0006965641053021057), ('Kurve', 0.0008056992754795859), ('Zahlen', 0.0009260125829615402), ('Punkte', 0.0010500808079644368), ('mathbb', 0.001314593132931405), ('tau', 0.0014761359806702273), ('rationalen Zahlen', 0.0019638058778078575), ('mathrm', 0.002631761464865357), ('Zahl', 0.0026579267723348616)]"
